,Date,AwayTeam,HomeTeam,AwayFirst,AwaySecond,AwayThird,AwayFourth,AwayFinal,AwayML,HomeFirst,HomeSecond,HomeThird,HomeFourth,HomeFinal,HomeML,Spread,Favorite,TotalPoints,day,month,year
7906,2018-11-02,Indiana,Chicago,22.0,38.0,27.0,20.0,107.0,-310.0,37.0,21.0,22.0,25.0,105.0,250.0,7.0,Away,213.5,2,11,2018.0
7907,2018-11-02,NewYork,Dallas,33.0,23.0,33.0,29.0,118.0,200.0,27.0,32.0,18.0,29.0,106.0,-250.0,5.5,Home,216.0,2,11,2018.0
7908,2018-11-02,Memphis,Utah,29.0,24.0,30.0,27.0,110.0,275.0,31.0,29.0,18.0,22.0,100.0,-350.0,8.0,Home,201.5,2,11,2018.0
7909,2018-11-02,Toronto,Phoenix,23.0,25.0,29.0,30.0,107.0,-650.0,26.0,26.0,19.0,27.0,98.0,450.0,10.0,Away,226.5,2,11,2018.0
7910,2018-11-02,Minnesota,GoldenState,32.0,26.0,29.0,12.0,99.0,550.0,36.0,25.0,22.0,33.0,116.0,-800.0,10.5,Home,243.5,2,11,2018.0
7911,2018-11-03,Detroit,Philadelphia,24.0,23.0,25.0,27.0,99.0,275.0,30.0,39.0,16.0,24.0,109.0,-350.0,7.5,Home,221.0,3,11,2018.0
7912,2018-11-03,Boston,Indiana,28.0,17.0,27.0,29.0,101.0,-165.0,18.0,27.0,27.0,30.0,102.0,142.0,3.5,Away,205.5,3,11,2018.0
7913,2018-11-03,Cleveland,Charlotte,22.0,30.0,21.0,21.0,94.0,450.0,30.0,29.0,34.0,33.0,126.0,-650.0,10.0,Home,222.0,3,11,2018.0
7914,2018-11-03,Miami,Atlanta,31.0,37.0,25.0,25.0,118.0,-240.0,41.0,33.0,28.0,21.0,123.0,190.0,5.5,Away,225.5,3,11,2018.0
7915,2018-11-03,Houston,Chicago,27.0,27.0,21.0,21.0,96.0,-425.0,28.0,28.0,7.0,25.0,88.0,325.0,8.5,Away,223.5,3,11,2018.0
7916,2018-11-03,NewOrleans,SanAntonio,17.0,22.0,29.0,27.0,95.0,105.0,24.0,34.0,29.0,22.0,109.0,-125.0,2.0,Home,227.0,3,11,2018.0
7917,2018-11-03,Utah,Denver,25.0,21.0,27.0,15.0,88.0,160.0,25.0,22.0,21.0,35.0,103.0,-190.0,4.5,Home,209.5,3,11,2018.0
7918,2018-11-03,LALakers,Portland,28.0,28.0,32.0,26.0,114.0,135.0,29.0,28.0,16.0,37.0,110.0,-155.0,3.5,Home,236.0,3,11,2018.0
7919,2018-11-04,Sacramento,Milwaukee,30.0,20.0,32.0,27.0,109.0,450.0,39.0,33.0,36.0,36.0,144.0,-650.0,10.0,Home,235.0,4,11,2018.0
7920,2018-11-04,Philadelphia,Brooklyn,21.0,26.0,28.0,22.0,97.0,-180.0,18.0,33.0,41.0,30.0,122.0,150.0,4.0,Away,224.0,4,11,2018.0
7921,2018-11-04,NewYork,Washington,17.0,33.0,28.0,17.0,95.0,240.0,24.0,34.0,23.0,27.0,108.0,-300.0,6.5,Home,223.5,4,11,2018.0
7922,2018-11-04,Orlando,SanAntonio,36.0,27.0,28.0,26.0,117.0,280.0,26.0,28.0,20.0,36.0,110.0,-360.0,7.5,Home,207.0,4,11,2018.0
7923,2018-11-04,Memphis,Phoenix,28.0,28.0,25.0,19.0,100.0,-190.0,21.0,31.0,25.0,25.0,102.0,160.0,4.0,Away,211.0,4,11,2018.0
7924,2018-11-04,Minnesota,Portland,27.0,18.0,19.0,17.0,81.0,225.0,30.0,31.0,31.0,19.0,111.0,-275.0,6.0,Home,228.0,4,11,2018.0
7925,2018-11-04,Toronto,LALakers,42.0,29.0,30.0,20.0,121.0,105.0,17.0,32.0,31.0,27.0,107.0,-125.0,1.5,Home,235.0,4,11,2018.0
7926,2018-11-05,Miami,Detroit,28.0,25.0,34.0,18.0,120.0,130.0,27.0,26.0,27.0,25.0,115.0,-150.0,3.0,Home,219.5,5,11,2018.0
7927,2018-11-05,Cleveland,Orlando,21.0,26.0,32.0,21.0,100.0,150.0,30.0,28.0,12.0,32.0,102.0,-180.0,4.0,Home,214.0,5,11,2018.0
7928,2018-11-05,Chicago,NewYork,24.0,23.0,31.0,24.0,116.0,130.0,21.0,26.0,25.0,30.0,115.0,-150.0,3.0,Home,213.0,5,11,2018.0
7929,2018-11-05,NewOrleans,OklahomaCity,28.0,35.0,23.0,30.0,116.0,140.0,36.0,26.0,38.0,22.0,122.0,-160.0,3.5,Home,235.5,5,11,2018.0
7930,2018-11-05,Boston,Denver,34.0,22.0,25.0,26.0,107.0,100.0,19.0,35.0,34.0,27.0,115.0,-120.0,1.0,Home,209.5,5,11,2018.0
7931,2018-11-05,Toronto,Utah,30.0,35.0,29.0,30.0,124.0,135.0,31.0,23.0,18.0,39.0,111.0,-155.0,3.0,Home,214.5,5,11,2018.0
7932,2018-11-05,Memphis,GoldenState,31.0,27.0,15.0,28.0,101.0,1000.0,29.0,29.0,34.0,25.0,117.0,-2000.0,14.0,Home,221.0,5,11,2018.0
7933,2018-11-05,Minnesota,LAClippers,33.0,26.0,25.0,25.0,109.0,190.0,31.0,32.0,29.0,28.0,120.0,-240.0,5.5,Home,233.0,5,11,2018.0
7934,2018-11-06,Atlanta,Charlotte,25.0,29.0,23.0,25.0,102.0,600.0,23.0,28.0,30.0,32.0,113.0,-900.0,11.5,Home,232.0,6,11,2018.0
7935,2018-11-06,Washington,Dallas,24.0,25.0,29.0,22.0,100.0,-125.0,35.0,35.0,17.0,32.0,119.0,105.0,1.5,Away,228.0,6,11,2018.0
7936,2018-11-06,Brooklyn,Phoenix,24.0,28.0,24.0,28.0,104.0,-140.0,22.0,20.0,24.0,16.0,82.0,120.0,2.5,Away,221.0,6,11,2018.0
7937,2018-11-06,Milwaukee,Portland,31.0,20.0,26.0,26.0,103.0,-130.0,33.0,24.0,34.0,27.0,118.0,110.0,2.0,Away,230.0,6,11,2018.0
7938,2018-11-07,Detroit,Orlando,26.0,32.0,20.0,25.0,103.0,-155.0,31.0,20.0,29.0,16.0,96.0,135.0,3.0,Away,213.0,7,11,2018.0
7939,2018-11-07,OklahomaCity,Cleveland,23.0,25.0,23.0,24.0,95.0,-280.0,20.0,20.0,24.0,22.0,86.0,230.0,6.5,Away,217.0,7,11,2018.0
7940,2018-11-07,NewYork,Atlanta,26.0,26.0,35.0,25.0,112.0,-120.0,26.0,29.0,18.0,34.0,107.0,100.0,1.5,Away,225.0,7,11,2018.0
7941,2018-11-07,SanAntonio,Miami,20.0,22.0,22.0,24.0,88.0,-105.0,27.0,23.0,25.0,20.0,95.0,-115.0,1.0,Away,215.5,7,11,2018.0
7942,2018-11-07,Denver,Memphis,29.0,18.0,23.0,17.0,87.0,-160.0,22.0,28.0,20.0,19.0,89.0,140.0,3.5,Away,203.5,7,11,2018.0
7943,2018-11-07,Chicago,NewOrleans,26.0,24.0,22.0,26.0,98.0,550.0,29.0,29.0,27.0,22.0,107.0,-800.0,11.0,Home,228.0,7,11,2018.0
7944,2018-11-07,Philadelphia,Indiana,29.0,21.0,28.0,22.0,100.0,125.0,23.0,27.0,21.0,23.0,94.0,-145.0,2.5,Home,215.5,7,11,2018.0
7945,2018-11-07,Dallas,Utah,18.0,27.0,38.0,19.0,102.0,400.0,30.0,38.0,31.0,18.0,117.0,-550.0,9.5,Home,213.5,7,11,2018.0
7946,2018-11-07,Toronto,Sacramento,29.0,35.0,30.0,20.0,114.0,-550.0,26.0,25.0,27.0,27.0,105.0,400.0,9.0,Away,233.5,7,11,2018.0
7947,2018-11-07,Minnesota,LALakers,32.0,35.0,21.0,22.0,110.0,220.0,30.0,35.0,21.0,28.0,114.0,-270.0,6.0,Home,238.5,7,11,2018.0
7948,2018-11-08,Houston,OklahomaCity,19.0,26.0,15.0,20.0,80.0,-210.0,29.0,30.0,21.0,18.0,98.0,175.0,5.0,Away,214.0,8,11,2018.0
7949,2018-11-08,Boston,Phoenix,13.0,22.0,30.0,35.0,116.0,-500.0,32.0,23.0,25.0,20.0,109.0,375.0,9.5,Away,214.5,8,11,2018.0
7950,2018-11-08,LAClippers,Portland,28.0,29.0,24.0,24.0,105.0,180.0,37.0,24.0,23.0,32.0,116.0,-220.0,5.0,Home,225.5,8,11,2018.0
7951,2018-11-08,Milwaukee,GoldenState,32.0,32.0,41.0,29.0,134.0,220.0,29.0,22.0,28.0,32.0,111.0,-270.0,5.5,Home,242.0,8,11,2018.0
7952,2018-11-09,Washington,Orlando,25.0,23.0,26.0,34.0,108.0,-170.0,32.0,31.0,26.0,28.0,117.0,145.0,4.0,Away,221.5,9,11,2018.0
7953,2018-11-09,Charlotte,Philadelphia,33.0,17.0,35.0,34.0,132.0,190.0,33.0,32.0,31.0,23.0,133.0,-240.0,5.5,Home,227.0,9,11,2018.0
7954,2018-11-09,Detroit,Atlanta,40.0,34.0,29.0,21.0,124.0,-250.0,20.0,31.0,26.0,32.0,109.0,200.0,5.5,Away,228.0,9,11,2018.0
7955,2018-11-09,Indiana,Miami,24.0,27.0,33.0,26.0,110.0,-135.0,26.0,33.0,21.0,22.0,102.0,115.0,2.5,Away,207.0,9,11,2018.0
7956,2018-11-09,Brooklyn,Denver,34.0,21.0,27.0,30.0,112.0,350.0,24.0,23.0,29.0,34.0,110.0,-450.0,8.5,Home,215.0,9,11,2018.0
7957,2018-11-09,Boston,Utah,25.0,26.0,29.0,35.0,115.0,220.0,27.0,31.0,35.0,30.0,123.0,-270.0,6.0,Home,205.0,9,11,2018.0
7958,2018-11-09,Minnesota,Sacramento,31.0,30.0,20.0,29.0,110.0,-135.0,29.0,34.0,29.0,29.0,121.0,115.0,2.0,Away,234.0,9,11,2018.0
7959,2018-11-10,NewYork,Toronto,25.0,28.0,29.0,30.0,112.0,1000.0,25.0,39.0,36.0,28.0,128.0,-2000.0,14.5,Home,217.5,10,11,2018.0
7960,2018-11-10,Milwaukee,LAClippers,24.0,40.0,20.0,35.0,126.0,-190.0,33.0,29.0,27.0,30.0,128.0,160.0,4.0,Away,233.5,10,11,2018.0
7961,2018-11-10,Phoenix,NewOrleans,26.0,27.0,29.0,17.0,99.0,375.0,33.0,28.0,30.0,28.0,119.0,-500.0,9.0,Home,228.5,10,11,2018.0
7962,2018-11-10,Cleveland,Chicago,23.0,30.0,24.0,21.0,98.0,170.0,37.0,16.0,26.0,20.0,99.0,-200.0,4.5,Home,212.0,10,11,2018.0
7963,2018-11-10,Washington,Miami,25.0,33.0,25.0,33.0,116.0,145.0,35.0,26.0,24.0,25.0,110.0,-170.0,3.5,Home,224.0,10,11,2018.0
7964,2018-11-10,Philadelphia,Memphis,26.0,37.0,17.0,22.0,106.0,170.0,21.0,29.0,24.0,28.0,112.0,-200.0,4.5,Home,211.0,10,11,2018.0
7965,2018-11-10,Brooklyn,GoldenState,30.0,23.0,21.0,26.0,100.0,300.0,36.0,29.0,29.0,22.0,116.0,-400.0,8.0,Home,223.5,10,11,2018.0
7966,2018-11-10,Houston,SanAntonio,21.0,29.0,21.0,18.0,89.0,-170.0,20.0,32.0,20.0,24.0,96.0,145.0,3.5,Away,212.0,10,11,2018.0
7967,2018-11-10,OklahomaCity,Dallas,22.0,23.0,25.0,26.0,96.0,105.0,23.0,34.0,25.0,29.0,111.0,-125.0,1.5,Home,214.5,10,11,2018.0
7968,2018-11-10,LALakers,Sacramento,26.0,24.0,26.0,25.0,101.0,-250.0,20.0,24.0,21.0,21.0,86.0,200.0,5.5,Away,237.5,10,11,2018.0
7969,2018-11-11,Charlotte,Detroit,24.0,27.0,32.0,30.0,113.0,120.0,27.0,22.0,26.0,28.0,103.0,-140.0,2.5,Home,221.5,11,11,2018.0
7970,2018-11-11,Indiana,Houston,31.0,23.0,27.0,22.0,103.0,125.0,32.0,44.0,26.0,13.0,115.0,-145.0,2.5,Home,209.5,11,11,2018.0
7971,2018-11-11,Orlando,NewYork,30.0,35.0,22.0,28.0,115.0,142.0,10.0,30.0,20.0,29.0,89.0,-165.0,3.5,Home,210.5,11,11,2018.0
7972,2018-11-11,Milwaukee,Denver,33.0,30.0,36.0,22.0,121.0,140.0,35.0,24.0,29.0,26.0,114.0,-160.0,3.5,Home,224.5,11,11,2018.0
7973,2018-11-11,Boston,Portland,21.0,16.0,33.0,24.0,94.0,110.0,26.0,28.0,29.0,17.0,100.0,-130.0,2.0,Home,214.5,11,11,2018.0
7974,2018-11-11,Atlanta,LALakers,22.0,31.0,22.0,31.0,106.0,550.0,28.0,24.0,32.0,23.0,107.0,-800.0,11.0,Home,237.0,11,11,2018.0
7975,2018-11-12,Orlando,Washington,30.0,25.0,28.0,26.0,109.0,280.0,30.0,25.0,28.0,34.0,117.0,-360.0,7.5,Home,222.0,12,11,2018.0
7976,2018-11-12,Philadelphia,Miami,32.0,32.0,32.0,28.0,124.0,120.0,26.0,36.0,28.0,24.0,114.0,-140.0,2.5,Home,225.0,12,11,2018.0
7977,2018-11-12,NewOrleans,Toronto,31.0,35.0,28.0,32.0,126.0,400.0,29.0,32.0,22.0,27.0,110.0,-550.0,10.0,Home,228.5,12,11,2018.0
7978,2018-11-12,Dallas,Chicago,25.0,31.0,22.0,25.0,103.0,-140.0,20.0,29.0,26.0,23.0,98.0,120.0,2.5,Away,215.5,12,11,2018.0
7979,2018-11-12,Utah,Memphis,20.0,20.0,34.0,22.0,96.0,-170.0,16.0,27.0,26.0,19.0,88.0,145.0,3.5,Away,203.0,12,11,2018.0
7980,2018-11-12,Phoenix,OklahomaCity,13.0,27.0,35.0,26.0,101.0,300.0,32.0,32.0,22.0,32.0,118.0,-400.0,8.0,Home,215.0,12,11,2018.0
7981,2018-11-12,Brooklyn,Minnesota,31.0,22.0,32.0,28.0,113.0,145.0,30.0,27.0,36.0,27.0,120.0,-170.0,4.0,Home,226.5,12,11,2018.0
7982,2018-11-12,SanAntonio,Sacramento,24.0,31.0,21.0,23.0,99.0,-140.0,25.0,31.0,21.0,27.0,104.0,120.0,2.5,Away,220.5,12,11,2018.0
7983,2018-11-12,GoldenState,LAClippers,30.0,31.0,20.0,25.0,116.0,-170.0,34.0,30.0,26.0,16.0,121.0,145.0,3.5,Away,226.5,12,11,2018.0
7984,2018-11-13,Charlotte,Cleveland,23.0,28.0,18.0,20.0,89.0,-450.0,38.0,29.0,21.0,25.0,113.0,350.0,9.0,Away,215.0,13,11,2018.0
7985,2018-11-13,Houston,Denver,27.0,27.0,32.0,23.0,109.0,150.0,30.0,25.0,21.0,23.0,99.0,-180.0,4.5,Home,217.0,13,11,2018.0
7986,2018-11-13,Atlanta,GoldenState,23.0,29.0,24.0,27.0,103.0,650.0,20.0,29.0,33.0,28.0,110.0,-1000.0,11.5,Home,229.5,13,11,2018.0
7987,2018-11-14,Philadelphia,Orlando,30.0,22.0,35.0,19.0,106.0,-240.0,27.0,26.0,23.0,35.0,111.0,190.0,5.5,Away,218.0,14,11,2018.0
7988,2018-11-14,Cleveland,Washington,29.0,23.0,22.0,21.0,95.0,700.0,41.0,32.0,23.0,23.0,119.0,-1100.0,12.5,Home,215.0,14,11,2018.0
7989,2018-11-14,Chicago,Boston,24.0,11.0,24.0,23.0,82.0,800.0,19.0,32.0,26.0,34.0,111.0,-1400.0,13.0,Home,213.0,14,11,2018.0
7990,2018-11-14,Detroit,Toronto,26.0,27.0,24.0,29.0,106.0,400.0,31.0,34.0,23.0,16.0,104.0,-550.0,9.5,Home,222.0,14,11,2018.0
7991,2018-11-14,Miami,Brooklyn,37.0,24.0,29.0,30.0,120.0,-135.0,21.0,28.0,23.0,35.0,107.0,115.0,2.0,Away,214.0,14,11,2018.0
7992,2018-11-14,NewYork,OklahomaCity,22.0,27.0,31.0,23.0,103.0,320.0,37.0,28.0,35.0,28.0,128.0,-420.0,8.0,Home,213.5,14,11,2018.0
7993,2018-11-14,NewOrleans,Minnesota,28.0,26.0,27.0,19.0,100.0,-130.0,38.0,29.0,18.0,22.0,107.0,110.0,1.5,Away,234.5,14,11,2018.0
7994,2018-11-14,Memphis,Milwaukee,29.0,19.0,36.0,32.0,116.0,400.0,19.0,26.0,35.0,33.0,113.0,-550.0,9.5,Home,212.5,14,11,2018.0
7995,2018-11-14,Utah,Dallas,24.0,22.0,13.0,9.0,68.0,-220.0,30.0,28.0,26.0,34.0,118.0,180.0,5.0,Away,212.0,14,11,2018.0
7996,2018-11-14,SanAntonio,Phoenix,19.0,29.0,22.0,26.0,96.0,-250.0,34.0,18.0,35.0,29.0,116.0,200.0,6.0,Away,213.0,14,11,2018.0
7997,2018-11-14,Portland,LALakers,33.0,22.0,34.0,28.0,117.0,115.0,26.0,33.0,38.0,29.0,126.0,-135.0,2.0,Home,223.0,14,11,2018.0
7998,2018-11-15,GoldenState,Houston,19.0,22.0,22.0,23.0,86.0,160.0,25.0,22.0,29.0,31.0,107.0,-190.0,4.5,Home,217.5,15,11,2018.0
7999,2018-11-15,Atlanta,Denver,23.0,34.0,16.0,20.0,93.0,850.0,35.0,38.0,36.0,29.0,138.0,-1500.0,14.0,Home,222.5,15,11,2018.0
8000,2018-11-15,SanAntonio,LAClippers,28.0,32.0,24.0,27.0,111.0,230.0,29.0,32.0,30.0,25.0,116.0,-280.0,6.5,Home,217.0,15,11,2018.0
8001,2018-11-16,Brooklyn,Washington,26.0,30.0,35.0,24.0,115.0,220.0,30.0,24.0,25.0,25.0,104.0,-270.0,6.0,Home,224.0,16,11,2018.0
8002,2018-11-16,Miami,Indiana,27.0,16.0,24.0,24.0,91.0,180.0,18.0,32.0,22.0,27.0,99.0,-220.0,5.5,Home,214.0,16,11,2018.0
8003,2018-11-16,Utah,Philadelphia,24.0,28.0,32.0,23.0,107.0,125.0,38.0,16.0,32.0,27.0,113.0,-145.0,2.5,Home,216.5,16,11,2018.0
8004,2018-11-16,Toronto,Boston,27.0,25.0,30.0,25.0,116.0,115.0,30.0,24.0,24.0,29.0,123.0,-135.0,2.0,Home,218.0,16,11,2018.0
8005,2018-11-16,Portland,Minnesota,21.0,22.0,24.0,29.0,96.0,100.0,29.0,26.0,28.0,29.0,112.0,-120.0,1.0,Home,225.0,16,11,2018.0
8006,2018-11-16,Sacramento,Memphis,28.0,23.0,27.0,26.0,104.0,225.0,29.0,33.0,25.0,25.0,112.0,-275.0,6.5,Home,212.0,16,11,2018.0
8007,2018-11-16,NewYork,NewOrleans,32.0,32.0,32.0,28.0,124.0,500.0,16.0,38.0,34.0,41.0,129.0,-700.0,11.0,Home,227.0,16,11,2018.0
8008,2018-11-16,Chicago,Milwaukee,40.0,23.0,17.0,24.0,104.0,1000.0,27.0,18.0,46.0,32.0,123.0,-2000.0,14.5,Home,225.5,16,11,2018.0
8009,2018-11-17,LAClippers,Brooklyn,32.0,28.0,30.0,37.0,127.0,-180.0,37.0,30.0,30.0,22.0,119.0,150.0,4.0,Away,221.5,17,11,2018.0
8010,2018-11-17,LALakers,Orlando,31.0,22.0,28.0,36.0,117.0,-185.0,25.0,37.0,38.0,30.0,130.0,155.0,4.0,Away,222.5,17,11,2018.0
8011,2018-11-17,Atlanta,Indiana,24.0,32.0,16.0,17.0,89.0,550.0,25.0,22.0,26.0,24.0,97.0,-800.0,11.0,Home,219.0,17,11,2018.0
8012,2018-11-17,Philadelphia,Charlotte,42.0,21.0,19.0,28.0,122.0,125.0,30.0,26.0,30.0,24.0,119.0,-145.0,2.5,Home,225.5,17,11,2018.0
8013,2018-11-17,Utah,Boston,29.0,21.0,27.0,21.0,98.0,155.0,20.0,25.0,17.0,24.0,86.0,-185.0,4.0,Home,206.5,17,11,2018.0
8014,2018-11-17,Sacramento,Houston,29.0,30.0,27.0,26.0,112.0,750.0,36.0,35.0,38.0,23.0,132.0,-1200.0,12.5,Home,220.0,17,11,2018.0
8015,2018-11-17,Toronto,Chicago,27.0,30.0,32.0,33.0,122.0,-600.0,18.0,26.0,12.0,27.0,83.0,425.0,10.0,Away,215.5,17,11,2018.0
8016,2018-11-17,GoldenState,Dallas,22.0,37.0,27.0,23.0,109.0,-135.0,26.0,31.0,25.0,30.0,112.0,115.0,2.5,Away,215.5,17,11,2018.0
8017,2018-11-17,OklahomaCity,Phoenix,30.0,17.0,32.0,31.0,110.0,-200.0,25.0,17.0,23.0,35.0,100.0,170.0,4.5,Away,217.5,17,11,2018.0
8018,2018-11-18,Memphis,Minnesota,17.0,30.0,28.0,25.0,100.0,175.0,20.0,23.0,19.0,25.0,87.0,-210.0,5.0,Home,209.0,18,11,2018.0
8019,2018-11-18,Portland,Washington,32.0,30.0,29.0,28.0,119.0,-125.0,25.0,16.0,29.0,39.0,109.0,105.0,1.5,Away,221.0,18,11,2018.0
8020,2018-11-18,LALakers,Miami,34.0,33.0,25.0,21.0,113.0,-115.0,21.0,31.0,24.0,21.0,97.0,-105.0,1.0,Away,225.0,18,11,2018.0
8021,2018-11-18,NewYork,Orlando,31.0,35.0,26.0,25.0,117.0,170.0,44.0,23.0,31.0,33.0,131.0,-200.0,4.5,Home,217.0,18,11,2018.0
8022,2018-11-18,GoldenState,SanAntonio,27.0,21.0,22.0,22.0,92.0,135.0,33.0,23.0,23.0,25.0,104.0,-155.0,3.0,Home,212.5,18,11,2018.0
8023,2018-11-19,Boston,Charlotte,24.0,32.0,31.0,25.0,112.0,-180.0,29.0,25.0,30.0,33.0,117.0,150.0,3.5,Away,217.5,19,11,2018.0
8024,2018-11-19,Utah,Indiana,19.0,28.0,23.0,24.0,94.0,-180.0,32.0,25.0,29.0,35.0,121.0,150.0,4.0,Away,205.5,19,11,2018.0
8025,2018-11-19,Phoenix,Philadelphia,36.0,26.0,24.0,28.0,114.0,600.0,26.0,31.0,35.0,27.0,119.0,-900.0,11.0,Home,219.5,19,11,2018.0
8026,2018-11-19,Cleveland,Detroit,27.0,19.0,23.0,33.0,102.0,400.0,38.0,28.0,27.0,20.0,113.0,-550.0,9.5,Home,213.5,19,11,2018.0
8027,2018-11-19,LAClippers,Atlanta,29.0,32.0,28.0,38.0,127.0,-275.0,34.0,30.0,32.0,23.0,119.0,225.0,6.5,Away,232.5,19,11,2018.0
8028,2018-11-19,Denver,Milwaukee,29.0,27.0,21.0,21.0,98.0,200.0,25.0,21.0,32.0,26.0,104.0,-250.0,5.5,Home,224.5,19,11,2018.0
8029,2018-11-19,SanAntonio,NewOrleans,39.0,28.0,30.0,29.0,126.0,260.0,30.0,38.0,40.0,32.0,140.0,-330.0,7.5,Home,222.0,19,11,2018.0
8030,2018-11-19,Dallas,Memphis,21.0,28.0,25.0,14.0,88.0,135.0,25.0,28.0,21.0,24.0,98.0,-155.0,3.0,Home,200.5,19,11,2018.0
8031,2018-11-19,OklahomaCity,Sacramento,24.0,32.0,29.0,28.0,113.0,-200.0,37.0,32.0,15.0,33.0,117.0,170.0,5.0,Away,227.0,19,11,2018.0
8032,2018-11-20,Toronto,Orlando,29.0,18.0,26.0,20.0,93.0,-330.0,17.0,20.0,38.0,16.0,91.0,260.0,7.0,Away,219.0,20,11,2018.0
8033,2018-11-20,Portland,NewYork,33.0,25.0,31.0,29.0,118.0,-300.0,35.0,25.0,25.0,29.0,114.0,240.0,7.0,Away,221.0,20,11,2018.0
8034,2018-11-20,Brooklyn,Miami,20.0,19.0,35.0,30.0,104.0,125.0,13.0,29.0,35.0,15.0,92.0,-145.0,2.5,Home,215.0,20,11,2018.0
8035,2018-11-21,NewOrleans,Philadelphia,23.0,34.0,30.0,33.0,120.0,145.0,38.0,29.0,29.0,25.0,121.0,-170.0,3.5,Home,237.5,21,11,2018.0
8036,2018-11-21,Indiana,Charlotte,30.0,30.0,24.0,25.0,109.0,142.0,35.0,33.0,37.0,22.0,127.0,-165.0,3.5,Home,215.5,21,11,2018.0
8037,2018-11-21,Toronto,Atlanta,29.0,26.0,31.0,38.0,124.0,-400.0,24.0,20.0,29.0,35.0,108.0,300.0,8.0,Away,225.0,21,11,2018.0
8038,2018-11-21,NewYork,Boston,26.0,39.0,19.0,33.0,117.0,1000.0,18.0,31.0,20.0,40.0,109.0,-2000.0,14.5,Home,215.5,21,11,2018.0
8039,2018-11-21,Detroit,Houston,29.0,28.0,26.0,41.0,124.0,350.0,31.0,25.0,37.0,33.0,126.0,-450.0,9.0,Home,214.5,21,11,2018.0
8040,2018-11-21,Portland,Milwaukee,20.0,30.0,29.0,21.0,100.0,260.0,31.0,41.0,37.0,34.0,143.0,-330.0,7.5,Home,226.5,21,11,2018.0
8041,2018-11-21,Phoenix,Chicago,28.0,41.0,24.0,23.0,116.0,-120.0,25.0,39.0,30.0,30.0,124.0,100.0,1.0,Away,217.5,21,11,2018.0
8042,2018-11-21,LALakers,Cleveland,24.0,25.0,32.0,28.0,109.0,-500.0,28.0,24.0,29.0,24.0,105.0,375.0,9.0,Away,221.5,21,11,2018.0
8043,2018-11-21,Memphis,SanAntonio,30.0,31.0,20.0,23.0,104.0,135.0,32.0,27.0,18.0,26.0,103.0,-155.0,3.0,Home,199.5,21,11,2018.0
8044,2018-11-21,Brooklyn,Dallas,32.0,18.0,31.0,32.0,113.0,180.0,34.0,27.0,24.0,34.0,119.0,-220.0,5.0,Home,215.0,21,11,2018.0
8045,2018-11-21,Sacramento,Utah,34.0,26.0,24.0,35.0,119.0,400.0,23.0,31.0,29.0,27.0,110.0,-550.0,9.5,Home,222.5,21,11,2018.0
8046,2018-11-23,Minnesota,Brooklyn,22.0,32.0,35.0,23.0,112.0,-125.0,26.0,23.0,23.0,30.0,102.0,105.0,2.0,Away,221.5,23,11,2018.0
8047,2018-11-23,Memphis,LAClippers,22.0,30.0,18.0,28.0,107.0,155.0,16.0,28.0,31.0,23.0,112.0,-179.0,4.5,Home,209.5,23,11,2018.0
8048,2018-11-23,Houston,Detroit,30.0,26.0,23.0,19.0,111.0,-180.0,34.0,27.0,17.0,20.0,116.0,155.0,3.5,Away,216.0,23,11,2018.0
8049,2018-11-23,NewOrleans,NewYork,34.0,26.0,30.0,19.0,109.0,-300.0,28.0,31.0,28.0,27.0,114.0,245.0,7.5,Away,235.0,23,11,2018.0
8050,2018-11-23,Cleveland,Philadelphia,31.0,23.0,30.0,37.0,121.0,797.0,23.0,31.0,29.0,29.0,112.0,-1300.0,13.0,Home,217.5,23,11,2018.0
8051,2018-11-23,Washington,Toronto,26.0,36.0,25.0,20.0,107.0,435.0,38.0,32.0,31.0,24.0,125.0,-580.0,10.5,Home,230.5,23,11,2018.0
8052,2018-11-23,Boston,Atlanta,45.0,16.0,21.0,32.0,114.0,-350.0,23.0,22.0,19.0,32.0,96.0,281.0,8.0,Away,223.5,23,11,2018.0
8053,2018-11-23,Miami,Chicago,28.0,32.0,18.0,25.0,103.0,-170.0,26.0,13.0,30.0,27.0,96.0,148.0,4.0,Away,213.0,23,11,2018.0
8054,2018-11-23,SanAntonio,Indiana,29.0,25.0,28.0,29.0,111.0,105.0,23.0,22.0,24.0,31.0,100.0,-125.0,1.5,Home,207.5,23,11,2018.0
8055,2018-11-23,Charlotte,OklahomaCity,31.0,26.0,23.0,24.0,104.0,227.0,33.0,29.0,27.0,20.0,109.0,-277.0,7.0,Home,230.0,23,11,2018.0
8056,2018-11-23,Phoenix,Milwaukee,34.0,30.0,27.0,25.0,116.0,837.0,30.0,31.0,29.0,24.0,114.0,-1400.0,13.5,Home,232.5,23,11,2018.0
8057,2018-11-23,Orlando,Denver,19.0,22.0,27.0,19.0,87.0,317.0,21.0,33.0,26.0,32.0,112.0,-400.0,8.5,Home,210.0,23,11,2018.0
8058,2018-11-23,Utah,LALakers,16.0,22.0,25.0,20.0,83.0,125.0,22.0,16.0,26.0,26.0,90.0,-145.0,3.0,Home,219.5,23,11,2018.0
8059,2018-11-23,Portland,GoldenState,27.0,17.0,29.0,24.0,97.0,-107.0,24.0,35.0,33.0,33.0,125.0,-114.0,1.0,Away,218.5,23,11,2018.0
